"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1966",10.092,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1967",10.042,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1968",10.821,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1969",10.534,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1970",10.843,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1971",9.435,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1972",8.581,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1973",8.075,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1974",7.538,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1975",6.855,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1976",6.975,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1977",8.272,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1978",7.166,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1979",5.946,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1980",5.418,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1981",5.535,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1982",5.206,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1983",4.949,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1984",4.716,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1985",4.579,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1986",3.292,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1987",3.191,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1988",2.783,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1989",2.458,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1990",2.275,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1991",2.233,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1992",2.037,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1993",2.142,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1994",8.089,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1995",3.049,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1996",1.795,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1997",2.699,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1998",3.454,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1999",2.821,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2000",3.158,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2001",2.429,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2002",2.865,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2003",3.247,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2004",3.057,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2005",3.337,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2006",3.569,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2007",3.753,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2008",3.634,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2009",3.63,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2010",4.059,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2011",4.059,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2012",4.217,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2013",4.639,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2014",4.87,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2015",4.871,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2016",4.829,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2017",4.507,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2018",4.32,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1965",14.536,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1966",14.582,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1967",14.077,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1968",13.849,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1969",13.375,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1970",12.463,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1971",13.284,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1972",14.725,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1973",13.574,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1974",12.754,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1975",12.709,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1976",12.201,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1977",12.02,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1978",11.992,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1979",12.42,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1980",12.044,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1981",13.335,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1982",12.796,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1983",12.335,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1984",11.961,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1985",11.972,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1986",12.421,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1987",13.165,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1988",12.916,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1989",12.662,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1990",8.172,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1991",7.488,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1992",7.358,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1993",10.024,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1994",10.44,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1995",10.029,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1996",10.28,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1997",10.425,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1998",10.445,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1999",10.846,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2000",11.469,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2001",11.481,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2002",11.963,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2003",11.892,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2004",11.89,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2005",11.864,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2006",12.368,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2007",12.475,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2008",11.776,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2009",12.17,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2010",12.014,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2011",11.636,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2012",11.896,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2013",12.359,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2014",12.724,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2015",12.558,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2016",12.62,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2017",12.547,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2018",12.335,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1965",15.884,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1966",15.456,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1967",14.523,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1968",14.676,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1969",13.646,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1970",14.152,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1971",15.477,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1972",15.791,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1973",14.984,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1974",14.062,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1975",13.948,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1976",14.283,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1977",13.746,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1978",12.63,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1979",11.05,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1980",10.663,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1981",10.187,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1982",10.671,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1983",11.291,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1984",10.879,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1985",10.664,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1986",10.913,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1987",10.781,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1988",10.908,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1989",10.861,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1990",11.75,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1991",12.356,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1992",12.283,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1993",11.854,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1994",11.804,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1995",11.301,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1996",11.125,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1997",10.944,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1998",10.781,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1999",10.743,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2000",10.327,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2001",10.875,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2002",12.228,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2003",12.642,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2004",12.571,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2005",12.141,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2006",11.853,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2007",11.969,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2008",12.444,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2009",14.451,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2010",13.46,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2011",12.674,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2012",12.367,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2013",11.725,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2014",11.448,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2015",11.251,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2016",11.546,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2017",16.026,
"USA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2018",12.201,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1990",6.151,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1991",5.984,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1992",6.144,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1993",6.765,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1994",6.304,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1995",6.283,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1996",6.425,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1997",6.885,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1998",6.994,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1999",7.792,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2000",7.011,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2001",7.433,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2002",7.637,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2003",7.634,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2004",6.791,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2005",6.321,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2006",5.362,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2007",4.92,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2008",5.5,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2009",5.425,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2010",4.113,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2011",3.989,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2012",4.259,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2013",4.141,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2014",4.217,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2015",4.369,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2016",5.074,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2017",5.382,
"CHL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2018",5.14,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","1995",1.003,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","1996",1.083,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","1997",1.124,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","1998",1.106,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","1999",1.133,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","2000",1.248,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","2001",1.199,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","2002",1.112,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","2003",1.067,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","2004",1.002,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","2005",0.958,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","2006",0.801,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","2007",0.695,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","2008",0.93,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","2009",0.977,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","2010",1.048,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","2011",0.98,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","2012",1.032,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","2013",0.956,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","2014",0.916,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","2015",0.845,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","2016",0.811,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","2017",0.746,
"EST","TAXPROPERTY","TOT","PC_TOT_TAX","A","2018",0.68,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1995",9.873,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1996",9.72,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1997",9.081,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1998",9.407,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1999",9.378,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2000",8.995,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2001",8.397,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2002",8.468,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2003",8.54,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2004",9.608,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2005",9.853,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2006",9.266,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2007",9.663,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2008",10.047,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2009",10.345,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2010",10.731,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2011",10.737,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2012",10.057,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2013",10.045,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2014",10.025,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2015",10.653,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2016",10.275,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2017",9.984,
"ISR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2018",10.263,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","1995",1.424,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","1996",1.42,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","1997",1.727,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","1998",2.204,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","1999",1.99,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2000",1.739,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2001",1.859,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2002",1.727,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2003",1.498,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2004",1.588,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2005",1.533,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2006",1.589,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2007",1.582,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2008",1.548,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2009",1.6,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2010",1.657,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2011",1.631,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2012",1.707,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2013",1.757,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2014",1.711,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2015",1.705,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2016",1.727,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2017",1.773,
"SVN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2018",1.652,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1965",7.865,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1966",7.861,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1967",7.645,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1968",7.622,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1969",7.348,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1970",7.587,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1971",7.146,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1972",7.369,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1973",7.033,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1974",6.467,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1975",6.351,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1976",6.263,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1977",6.214,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1978",6.017,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1979",5.7,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1980",5.344,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1981",5.331,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1982",5.322,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1983",5.48,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1984",5.34,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1985",5.355,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1986",5.456,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1987",5.7,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1988",5.714,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1989",5.789,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1990",5.769,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1991",5.512,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1992",5.64,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1993",5.681,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1994",5.845,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1995",5.226,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1996",5.232,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1997",5.292,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1998",5.327,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","1999",5.498,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","2000",5.426,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","2001",5.376,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","2002",5.426,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","2003",5.505,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","2004",5.486,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","2005",5.527,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","2006",5.564,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","2007",5.5,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","2008",5.308,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","2009",5.48,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","2010",5.433,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","2011",5.417,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","2012",5.414,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","2013",5.549,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","2014",5.63,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","2015",5.674,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","2016",6.47,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","2017",5.755,
"OAVG","TAXPROPERTY","TOT","PC_TOT_TAX","A","2018",5.481,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1995",3.379,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1996",3.668,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1997",3.751,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1998",4.076,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","1999",3.306,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2000",3.786,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2001",3.775,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2002",3.544,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2003",3.736,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2004",3.708,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2005",3.562,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2006",3.454,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2007",3.049,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2008",2.267,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2009",2.502,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2010",3.043,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2011",3.428,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2012",3.31,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2013",3.298,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2014",3.505,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2015",3.351,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2016",3.436,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2017",3.309,
"LVA","TAXPROPERTY","TOT","PC_TOT_TAX","A","2018",3.034,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1995",1.164,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1996",1.33,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1997",1.296,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1998",1.256,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1999",1.377,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2000",1.482,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2001",1.632,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2002",1.658,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2003",1.497,
